Seq.,Grp,Sub-Cat,Stock,Description_x,Package,On Hand /cs_x,Shelf Life_x,Arrive Date_x,Lot Number_x,On Hand /cs_y,Shelf Life_y,Arrive Date_y,Lot Number_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,R,"21510 * SALAD DRESSINGS, BULK *",22854,MTK CREAMY SESAME DRES USA,6/32OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,R,"21510 * SALAD DRESSINGS, BULK *",22855,MTK MUSTARD & SHOYU DRES USA,6/32oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,R,"21510 * SALAD DRESSINGS, BULK *",22856,MTK SESAME SHOYU DRS USA,6/32oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,R,"21510 * SALAD DRESSINGS, BULK *",22857,MTK YUZU SHOYU DRES USA,6/32oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,D,"21510 * SALAD DRESSINGS, BULK *",22860,DEEP ROASTED SESAME DRESSING,6/64oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,R,"21510 * SALAD DRESSINGS, BULK *",22863,CARROT DRESSING GRAZIEMILLE,12/1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,R,"21510 * SALAD DRESSINGS, BULK *",22864,GINGER DRESSING GRAZIEMILLE,12/1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,R,"21510 * SALAD DRESSINGS, BULK *",22865,GOMA GOBO DRESSING GRAZIEMILLE,12/1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,R,"21510 * SALAD DRESSINGS, BULK *",22866,PAPAYA DRESSING GRAZIEMILLE,12/1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,R,"21510 * SALAD DRESSINGS, BULK *",22900,YAMA CREAMY SESAME DRESSING,12/32floz (NO MSG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,R,21530 * SALAD DRESSINGS *,23260,GYOMU-YO GOMA SHOYU DRES MTKN,8/33.7 FLOZ (JAPAN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,D,21810 * RICE & PLAIN VINEGAR *,30240,"EDO TANNENSU, YOKOI",8/1.8L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,D,21810 * RICE & PLAIN VINEGAR *,30241,"USA YUSEN SU, MZKN",5.28gal (20L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,D,21810 * RICE & PLAIN VINEGAR *,30243,"AMAKUCHI AWASE-SU SD-51, MZK",4/1GAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,D,21810 * RICE & PLAIN VINEGAR *,30280,SAKURA SU,667 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,D,21810 * RICE & PLAIN VINEGAR *,30283,FUJI SU,667 FLOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,D,21810 * RICE & PLAIN VINEGAR *,30284,SUEHIRO SU,667 FLOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,D,21810 * RICE & PLAIN VINEGAR *,30286,MTKN SU (KOKUMOTSU),12/30 FLOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,D,21810 * RICE & PLAIN VINEGAR *,30287,MTKN RICE VINEGAR,12/24 FLOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,D,21810 * RICE & PLAIN VINEGAR *,30360,MTKN RICE VINEGAR,4/1 GAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,D,21810 * RICE & PLAIN VINEGAR *,31480,SAIKA GINJO AKAZU,6/60.9floz(1.8L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,D,21810 * RICE & PLAIN VINEGAR *,33237,MIZKAN JUN GENMAI SU,12/16.5floz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,D,21810 * RICE & PLAIN VINEGAR *,33504,"AKASU YOHEI, YOKOI",8/1.8L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,D,21810 * RICE & PLAIN VINEGAR *,33505,JAPAN YUSEN SU (AKAZU) MTKN,667 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,D,21810 * RICE & PLAIN VINEGAR *,33507,SHIRAGIKU SU (JAPAN),667 FLOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,D,21810 * RICE & PLAIN VINEGAR *,33509,"YOKOI SHIRAYURI SU, RED",667oz/20L (5~),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,D,21810 * RICE & PLAIN VINEGAR *,33511,SHIRAGIKU SU (USA),667 Floz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,D,21820 * SUSHI VINEGAR *,30239,SAIKA YUZU SUSHIMESHI SU,20/300ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,D,21820 * SUSHI VINEGAR *,30444,MTKN AWASE-SU (MD-43),5 gal/MD-43 (NO MSG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,R,21850 * PONZU *,30279,MIYAKO PONZU,6/64oz(pl btl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,R,21850 * PONZU *,30423,MIYAKO PONZU (RETAIL),12/12 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,R,21850 * PONZU *,30530,SHISO PON GLUTEN FREE (NO GMO),12/32OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,R,21850 * PONZU *,30533,YOKOI PONZU,8/1.8 l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,R,"21860 * PONZU, AJITSUKE *",30430,"KIN KABOSU PONZU, SABU",6/1.8 l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,R,"21860 * PONZU, AJITSUKE *",30494,COLD MTN PONZU SOYSAUCE,6/64oz (NO MSG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,R,"21860 * PONZU, AJITSUKE *",30534,"AJIPON (PONZU SAUCE), MIYAKO C",6/64oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,D,"21860 * PONZU, AJITSUKE *",30546,YAMASA PONZU GLAZE GLUTEN FREE,6/80oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,R,"21860 * PONZU, AJITSUKE *",30548,YUZU GARLIC PONZU GRAZIEMILLE,35/190ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,R,"21860 * PONZU, AJITSUKE *",30549,GINGER GARLIC PONZU GRAZIEMILL,35/190ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,R,"21860 * PONZU, AJITSUKE *",30550,NAOSHICHI GARLIC PONZU GRAZIEM,35/190ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,R,"21860 * PONZU, AJITSUKE *",30646,MIYAKO PONZU SAUCE 12OZ/NO MSG,12/12 floz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,R,"21860 * PONZU, AJITSUKE *",33496,ALL NATURAL PONZU GARLIC,6/12floz (NO MSG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,R,"21860 * PONZU, AJITSUKE *",33497,ALL NATURAL PONZU SESAME,6/12floz (NO MSG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,R,"21860 * PONZU, AJITSUKE *",33498,ALL NATURAL PONZU SPICY,6/12floz (NO MSG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,R,"21860 * PONZU, AJITSUKE *",33499,ALL NATURAL PONZU TRADITIONAL,6/12floz (NO MSG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,D,"21860 * PONZU, AJITSUKE *",34054,MTKN AJI PON,12/24 floz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,D,22010 * TEMPURA OIL *,20292,SOY BEAN OIL,560FLOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,D,22010 * TEMPURA OIL *,24185,TEMPURA KOME ABURA,35 #,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,D,22010 * TEMPURA OIL *,24194,MIYAKO TEMPURA KOME ABURA,6/64oz (RP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,D,22020 * SESAME OIL *,20283,MIYAKO SESAME OIL,4/128 FLOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,D,22020 * SESAME OIL *,20298,TAKEMOTO TAIHAKU GOMA ABURA,6/58.2oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,D,22020 * SESAME OIL *,20727,KUKI JUNSEI SESAME OIL 600g,10/600g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,D,22020 * SESAME OIL *,20729,JUNSEI GOMA ABURA TAKEMOTO,6/1650g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,D,22020 * SESAME OIL *,20733,TAKEMOTO JUNSEI GOMA ABURA,10/1.6kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,D,22020 * SESAME OIL *,20734 1,KUKI JUNSEI SESAME OIL 170g,12/170g 2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,D,22020 * SESAME OIL *,20738,KUKI JUNSEI SESAME OIL,6/58floz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,D,22020 * SESAME OIL *,29315,"SESAME SEED OIL, KADOYA",10/3.5#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,R,"22090 * OIL, OTHERS *",23945 1,FARMER JOHN LARD,50#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,D,"22090 * OIL, OTHERS *",33323,WASABI OIL 4% 1KG,16x1kg(Can),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,33323,Wasabi Oil,10,10,2021/10/23,2020/12/18,CK20-3241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,D,"22090 * OIL, OTHERS *",33324,WASABI OIL,12/2.41 floz 2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,D,"22090 * OIL, OTHERS *",40634,"ROASTED GARLIC OIL,SMS",6/1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,D,"22090 * OIL, OTHERS *",40635,"SMOKED ONION OIL, SMS",6/1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,D,22210 * FLAVOR ACCENTS *,30312,AJINOMOTO (BAG),4/12/16 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,D,22210 * FLAVOR ACCENTS *,30316,MITAS,10/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,D,22210 * FLAVOR ACCENTS *,30317,HI-ME AJINOMOTO,12/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,D,22210 * FLAVOR ACCENTS *,30319,SUIHANYO MIOLA,10/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,D,22210 * FLAVOR ACCENTS *,30483,KONBU POWDER,4/20/100G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,D,22210 * FLAVOR ACCENTS *,30485,CHICKEN WING BOUILLON POWDER,12/35oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,D,22220 * DASHI BASE - POWDERED *,9255,YUKI AGO DASHI NO MSG,12/400g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,D,22220 * DASHI BASE - POWDERED *,20285,KAYANOYA DASHI PACK,50/30x8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,D,22220 * DASHI BASE - POWDERED *,20289,KAYANOYA YASAI DASHI PACK,50/24x8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,D,22220 * DASHI BASE - POWDERED *,40202,YAMAKI DASHINOMOTO PREMIUM,10/17.6oz (NM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,40202,Yamaki Dashno moto,10,10,2021/5/28,2020/12/18,CK20-3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,D,22220 * DASHI BASE - POWDERED *,40213,YAMAKI DASHI BOLD,12/10(50g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,D,22220 * DASHI BASE - POWDERED *,40214,YAMAKI DASHI TRADITIONAL,12/10(50g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,D,22220 * DASHI BASE - POWDERED *,40214 1,YAMAKI DASHI TRADITIONAL,12/10(50g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,D,22220 * DASHI BASE - POWDERED *,40507,"UDON SOUP BASE, ASAHI",8/5#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,D,22220 * DASHI BASE - POWDERED *,40545 1,YAMAKI KARYU KATSUODASHI,10/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,405451,Yamaki Karyu Katsuodashi,12,20,2022/4/6,2020/12/18,CK20-3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,D,22220 * DASHI BASE - POWDERED *,40547 1,"HONDASHI, AJINOMOTO",12/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,D,22220 * DASHI BASE - POWDERED *,40644,YAMAKI DASHI GOZEN AWASE,10/1.1# (500g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,D,22220 * DASHI BASE - POWDERED *,40645,YAMAKI DASHI GOZEN KATSUO,10/1.1# (50gx10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,R,22230 * DASHI BASE - LIQUID *,20276,SOMI SHANTAN BASE,10/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,D,22230 * DASHI BASE - LIQUID *,20281,KONBU DASHI LIQUID KYOTO K.,12/34floz (1L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,R,22230 * DASHI BASE - LIQUID *,20295 1,YAMAKI KAPPO SHIRODASHI,12/500ml(16.9oz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,R,22230 * DASHI BASE - LIQUID *,20305,YAMAKI SHIRODASHI,6/1.8L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,D,22230 * DASHI BASE - LIQUID *,20389,YAMASA SHIRO DASHI TSUYU,6/60.9floz(1.8L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,R,22230 * DASHI BASE - LIQUID *,22721,1.8 SHIRODASHI SHIKINO IRODORI,6/60.9floz SHICHIFUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,R,22230 * DASHI BASE - LIQUID *,24353,SHIRODASHI SHIKINO IRODORI SM,12/12 foz (RETAIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,R,22230 * DASHI BASE - LIQUID *,32890,YAMAKI DASHI LIQUID KATSUO,6/35.2oz POUCH #093485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,D,22260 * MENTSUYU BASE -LIQUID *,20262 2,YAMAKI TSUYU 500 ML,12/500ml(16.9oz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,D,22260 * MENTSUYU BASE -LIQUID *,20263,YAMAKI TSUYU,6/1.8 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,D,22260 * MENTSUYU BASE -LIQUID *,20263 9,* YAMAKI TSUYU,6/1.8L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,D,22260 * MENTSUYU BASE -LIQUID *,20268,YAMASA MENTSUYU (LG) JAPAN,6/1.8 LIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,D,22260 * MENTSUYU BASE -LIQUID *,20287,YAMAKI SOBA TSUYU,12/17floz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,D,22260 * MENTSUYU BASE -LIQUID *,20299,YAMASA TSUYU (RETAIL),12/12 floz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,D,22260 * MENTSUYU BASE -LIQUID *,20325,YAMASA MENTSUYU (USA),6/64FLOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,D,22260 * MENTSUYU BASE -LIQUID *,20326,YAMAKI TSUYU 1L,6/34floz 2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,D,22260 * MENTSUYU BASE -LIQUID *,20326 1,X YAMAKI TSUYU 1L,6/34floz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,R,22260 * MENTSUYU BASE -LIQUID *,20329,MYK KANSAI WAFU DASHI (SOMI),6/1.8 ltr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,D,22260 * MENTSUYU BASE -LIQUID *,20332,KONBU TSUYU YAMASA,12/17oz(500m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,D,22260 * MENTSUYU BASE -LIQUID *,20332 1,KONBU TSUYU YAMASA (EX),12/17oz(500ml),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,R,22260 * MENTSUYU BASE -LIQUID *,20344,YAMAKI KANSAIFU UDON TSUYU,6/60fl.oz (1.8L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,R,22260 * MENTSUYU BASE -LIQUID *,22749,SOMI SOBA TSUYU 1L,6/1L(34floz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,R,22260 * MENTSUYU BASE -LIQUID *,22752,SOBA TSUYU SOMI,6/1.8L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,D,22260 * MENTSUYU BASE -LIQUID *,24647,YAMASA UMAMI VEGGIE TSUYU,"6/80oz, NO MSG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,R,22270 * CHUKA-FU SOUP BASE *,6616 2,SHOYU RAMEN BASE,6/1.8L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,R,22270 * CHUKA-FU SOUP BASE *,7873,"CREAMY VEGETARIAN RAMEN, WK",12/1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,D,22270 * CHUKA-FU SOUP BASE *,9245,YUKI KAIBASHIRA SOUP BASE,12/400g (NO MSG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,R,22270 * CHUKA-FU SOUP BASE *,15090,"TOMATO RAMEN SOUP BASE, WK",12/1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,R,22270 * CHUKA-FU SOUP BASE *,15454,"GYOKAI TONKOTSU BASE, WK",12/1kg (TSUKEMEN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,D,22270 * CHUKA-FU SOUP BASE *,20267,YAMASA HIYASHI CHUKA SOUP,6/1.8 L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,D,22270 * CHUKA-FU SOUP BASE *,22693,YAMASA MAZE MEN RAMEN SOUP,6/80 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,R,22270 * CHUKA-FU SOUP BASE *,23128,"CREAMY CHICKEN SOUP BASE, WK",12/1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,D,22270 * CHUKA-FU SOUP BASE *,23129,SOMI G SHOYU RAMEN SOUP,10/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,D,22270 * CHUKA-FU SOUP BASE *,23131,SOMI G PAITAN RAMEN SOUP,10/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,D,22270 * CHUKA-FU SOUP BASE *,23248,SOMI G MISO RAMEN SOUP,10/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,R,22270 * CHUKA-FU SOUP BASE *,23532,"HOTATE CHICKEN RAMEN BASE, WK",12/1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,R,22270 * CHUKA-FU SOUP BASE *,23939 1,PAITAN RAMEN SOMI (NEW),6/1.8 LIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,R,22270 * CHUKA-FU SOUP BASE *,24350 1,SOMI MISO RAMEN SOUP,6/2KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,R,22270 * CHUKA-FU SOUP BASE *,24351,SOMI SHOYU RAMEN SOUP,6/1.8L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,D,22510 * SWEETENERS & SALT *,1481,HAWAIIAN SALT (COARSE),10/5#,,,,,1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,D,22510 * SWEETENERS & SALT *,4208,HAKATA NO YAKISHIO,10/2.2# (1kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,D,22510 * SWEETENERS & SALT *,4762,"KUROMITSU, HACHINOSU",6/2.5kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,D,22510 * SWEETENERS & SALT *,5530 1,C & H SUGAR,10/4# (SYSCO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,D,22510 * SWEETENERS & SALT *,16040,PREMIUM AWAJI MOSHIO(SEA SALT),24/80g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,D,22510 * SWEETENERS & SALT *,16576,SANONTOU,20/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,D,22510 * SWEETENERS & SALT *,30307,ARASHIO,24/21 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,D,22510 * SWEETENERS & SALT *,30313,WASABI SHIO (50g),20/1.76oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,D,22510 * SWEETENERS & SALT *,30377 1,ALAEA RED SEA SALT,24/1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
